Loaded parameters to layer 'conv1' (shape 50x4x3x3).
Loaded parameters to layer 'conv1' (shape 50).
Loaded parameters to layer 'conv2' (shape 50x50x3x3).
Loaded parameters to layer 'conv2' (shape 50).
Loaded parameters to layer 'nin1' (shape 30x50x1x1).
Loaded parameters to layer 'nin1' (shape 30).
Loaded parameters to layer 'conv3' (shape 50x30x3x3).
Loaded parameters to layer 'conv3' (shape 50).
Loaded parameters to layer 'conv4' (shape 50x50x3x3).
Loaded parameters to layer 'conv4' (shape 50).
Loaded parameters to layer 'nin2' (shape 30x50x1x1).
Loaded parameters to layer 'nin2' (shape 30).
Loaded parameters to layer 'conv5' (shape 50x30x3x3).
Loaded parameters to layer 'conv5' (shape 50).
Loaded parameters to layer 'output' (shape 450x1024).
Loaded parameters to layer 'output' (shape 1024).
# Neural Network with 538934 learnable parameters

## Layer information

  #  name    size
---  ------  --------
  0  input   4x32x32
  1  conv1   50x30x30
  2  conv2   50x28x28
  3  nin1    30x28x28
  4  pool1   30x14x14
  5  conv3   50x12x12
  6  conv4   50x10x10
  7  nin2    30x10x10
  8  pool2   30x5x5
  9  conv5   50x3x3
 10  output  1024

  epoch    trn loss    val loss    trn/val  dur
going through lines took (row-col complete):  2.41159701347 sec.
put mean in middle of segments  1.04337596893
going through lines took (row-col complete):  4.34804415703 sec.
put mean in middle of segments  1.14258503914
going through lines took (row-col complete):  3.60417914391 sec.
put mean in middle of segments  0.654857158661
going through lines took (row-col complete):  2.48178696632 sec.
put mean in middle of segments  0.473630905151
going through lines took (row-col complete):  1.8668320179 sec.
put mean in middle of segments  1.56697893143
going through lines took (row-col complete):  7.81646299362 sec.
put mean in middle of segments  1.14458394051
going through lines took (row-col complete):  4.71750879288 sec.
put mean in middle of segments  0.680097103119
going through lines took (row-col complete):  3.79345393181 sec.
put mean in middle of segments  0.601579904556
going through lines took (row-col complete):  1.73345303535 sec.
put mean in middle of segments  1.14856600761
going through lines took (row-col complete):  3.82247614861 sec.
put mean in middle of segments  0.637610912323
going through lines took (row-col complete):  1.49534201622 sec.
put mean in middle of segments  0.254287004471
going through lines took (row-col complete):  0.918852806091 sec.
put mean in middle of segments  0.247861862183
going through lines took (row-col complete):  0.843827009201 sec.
put mean in middle of segments  0.640841960907
going through lines took (row-col complete):  3.1471850872 sec.
put mean in middle of segments  0.264331102371
going through lines took (row-col complete):  0.862293958664 sec.
put mean in middle of segments  1.14169383049
going through lines took (row-col complete):  4.43242883682 sec.
put mean in middle of segments  1.13681697845
going through lines took (row-col complete):  3.25577282906 sec.
put mean in middle of segments  0.988009929657
going through lines took (row-col complete):  4.94847488403 sec.
put mean in middle of segments  0.54102897644
going through lines took (row-col complete):  1.46339893341 sec.
put mean in middle of segments  1.12609100342
going through lines took (row-col complete):  4.21710205078 sec.
put mean in middle of segments  1.14728808403
going through lines took (row-col complete):  4.22553801537 sec.
put mean in middle of segments  0.837229013443
going through lines took (row-col complete):  1.88800692558 sec.
put mean in middle of segments  0.890655040741
going through lines took (row-col complete):  2.40301704407 sec.
put mean in middle of segments  1.01018595695
going through lines took (row-col complete):  2.94226002693 sec.
put mean in middle of segments  1.3221988678
going through lines took (row-col complete):  3.36590099335 sec.
put mean in middle of segments  0.113469839096
going through lines took (row-col complete):  0.356812953949 sec.
put mean in middle of segments  0.861312150955
going through lines took (row-col complete):  2.89478302002 sec.
put mean in middle of segments  1.14330601692
going through lines took (row-col complete):  4.57055401802 sec.
put mean in middle of segments  0.970622062683
going through lines took (row-col complete):  3.01548814774 sec.
put mean in middle of segments  1.14321184158
going through lines took (row-col complete):  3.9794421196 sec.
put mean in middle of segments  0.17888212204
going through lines took (row-col complete):  0.841427087784 sec.
put mean in middle of segments  1.76501202583
going through lines took (row-col complete):  4.56173300743 sec.
put mean in middle of segments  0.403096914291
going through lines took (row-col complete):  1.70752692223 sec.
put mean in middle of segments  0.56583404541
going through lines took (row-col complete):  1.49098587036 sec.
put mean in middle of segments  1.62128901482
going through lines took (row-col complete):  5.57097196579 sec.
put mean in middle of segments  1.14856696129
going through lines took (row-col complete):  6.6910598278 sec.
put mean in middle of segments  0.638484954834
going through lines took (row-col complete):  1.71097707748 sec.
put mean in middle of segments  1.13979387283
going through lines took (row-col complete):  4.1986041069 sec.
put mean in middle of segments  1.14713978767
going through lines took (row-col complete):  4.83092498779 sec.
put mean in middle of segments  0.968987941742
going through lines took (row-col complete):  3.13636398315 sec.
put mean in middle of segments  1.1479279995
going through lines took (row-col complete):  3.84497189522 sec.
put mean in middle of segments  0.246909856796
going through lines took (row-col complete):  0.585103034973 sec.
put mean in middle of segments  1.14245510101
going through lines took (row-col complete):  3.11536097527 sec.
put mean in middle of segments  0.310642004013
going through lines took (row-col complete):  1.64701795578 sec.
put mean in middle of segments  1.14554715157
going through lines took (row-col complete):  4.41434001923 sec.
put mean in middle of segments  0.864222049713
going through lines took (row-col complete):  2.4190530777 sec.
put mean in middle of segments  0.272630929947
going through lines took (row-col complete):  1.07658100128 sec.
put mean in middle of segments  1.15640211105
going through lines took (row-col complete):  6.22536206245 sec.
put mean in middle of segments  0.641081094742
going through lines took (row-col complete):  2.68053102493 sec.
put mean in middle of segments  1.0112760067
going through lines took (row-col complete):  4.11733412743 sec.
put mean in middle of segments  0.982701063156
going through lines took (row-col complete):  5.08036899567 sec.
put mean in middle of segments  0.638032913208
going through lines took (row-col complete):  2.45518803596 sec.
put mean in middle of segments  1.14561605453
going through lines took (row-col complete):  4.86936092377 sec.
put mean in middle of segments  1.12567400932
going through lines took (row-col complete):  3.66359400749 sec.
put mean in middle of segments  1.14835882187
going through lines took (row-col complete):  3.86068987846 sec.
put mean in middle of segments  0.638890028
going through lines took (row-col complete):  2.95797586441 sec.
put mean in middle of segments  0.992376089096
going through lines took (row-col complete):  2.48209691048 sec.
put mean in middle of segments  1.14326000214
going through lines took (row-col complete):  4.04316186905 sec.
put mean in middle of segments  1.64932894707
going through lines took (row-col complete):  4.48114800453 sec.
put mean in middle of segments  1.14614510536
going through lines took (row-col complete):  5.89787912369 sec.
put mean in middle of segments  1.14407086372
going through lines took (row-col complete):  4.48592209816 sec.
put mean in middle of segments  1.14854812622
going through lines took (row-col complete):  5.94611597061 sec.
put mean in middle of segments  1.52560997009
going through lines took (row-col complete):  5.35830998421 sec.
put mean in middle of segments  0.717350959778
going through lines took (row-col complete):  1.88544106483 sec.
put mean in middle of segments  1.14313197136
going through lines took (row-col complete):  5.11392378807 sec.
put mean in middle of segments  0.4481549263
going through lines took (row-col complete):  1.19115686417 sec.
put mean in middle of segments  0.672828912735
going through lines took (row-col complete):  2.26914787292 sec.
put mean in middle of segments  1.30991387367
going through lines took (row-col complete):  4.78186798096 sec.
put mean in middle of segments  0.315882921219
going through lines took (row-col complete):  0.728522777557 sec.
put mean in middle of segments  1.24843096733
going through lines took (row-col complete):  4.3227250576 sec.
put mean in middle of segments  1.05854201317
going through lines took (row-col complete):  2.98176908493 sec.
put mean in middle of segments  0.471716165543
going through lines took (row-col complete):  1.4774389267 sec.
put mean in middle of segments  1.19226884842
going through lines took (row-col complete):  4.22354507446 sec.
put mean in middle of segments  1.13119482994
going through lines took (row-col complete):  4.10939693451 sec.
put mean in middle of segments  1.14726901054
going through lines took (row-col complete):  5.17949104309 sec.
put mean in middle of segments  1.20173215866
going through lines took (row-col complete):  4.41711497307 sec.
put mean in middle of segments  0.326247930527
going through lines took (row-col complete):  1.35447883606 sec.
put mean in middle of segments  1.17627978325
going through lines took (row-col complete):  4.67923593521 sec.
put mean in middle of segments  1.16370511055
going through lines took (row-col complete):  3.43602800369 sec.
put mean in middle of segments  0.473492860794
going through lines took (row-col complete):  1.68779587746 sec.
put mean in middle of segments  1.08474898338
going through lines took (row-col complete):  3.03955006599 sec.
put mean in middle of segments  1.12586307526
going through lines took (row-col complete):  6.04041004181 sec.
put mean in middle of segments  0.379585027695
going through lines took (row-col complete):  1.51972699165 sec.
put mean in middle of segments  1.20577907562
going through lines took (row-col complete):  4.32060313225 sec.
put mean in middle of segments  1.14952206612
going through lines took (row-col complete):  4.04608988762 sec.
put mean in middle of segments  1.144272089
going through lines took (row-col complete):  4.44136404991 sec.
put mean in middle of segments  1.14103507996
going through lines took (row-col complete):  5.44716906548 sec.
put mean in middle of segments  0.812637090683
going through lines took (row-col complete):  2.50479483604 sec.
put mean in middle of segments  0.682189941406
going through lines took (row-col complete):  2.03333306313 sec.
put mean in middle of segments  0.334065914154
going through lines took (row-col complete):  0.991904973984 sec.
put mean in middle of segments  0.964028835297
going through lines took (row-col complete):  3.00045609474 sec.
put mean in middle of segments  0.849280118942
going through lines took (row-col complete):  1.24745202065 sec.
put mean in middle of segments  0.463778972626
going through lines took (row-col complete):  1.65300607681 sec.
put mean in middle of segments  0.640325069427
going through lines took (row-col complete):  3.36951708794 sec.
put mean in middle of segments  0.298366785049
going through lines took (row-col complete):  1.37909197807 sec.
put mean in middle of segments  0.763179063797
going through lines took (row-col complete):  2.25769090652 sec.
put mean in middle of segments  1.12029099464
going through lines took (row-col complete):  5.05355095863 sec.
put mean in middle of segments  1.80419492722
going through lines took (row-col complete):  7.63376879692 sec.
put mean in middle of segments  0.695796012878
going through lines took (row-col complete):  1.99713897705 sec.
put mean in middle of segments  1.33721399307
going through lines took (row-col complete):  2.23352479935 sec.
put mean in middle of segments  0.9134349823
going through lines took (row-col complete):  2.68465209007 sec.
put mean in middle of segments  1.14654517174
going through lines took (row-col complete):  4.01715087891 sec.
put mean in middle of segments  0.83091211319
going through lines took (row-col complete):  3.61513996124 sec.
put mean in middle of segments  1.12320709229
going through lines took (row-col complete):  3.83549499512 sec.
put mean in middle of segments  0.891673088074
going through lines took (row-col complete):  3.22090888023 sec.
put mean in middle of segments  1.1722099781
going through lines took (row-col complete):  4.23680686951 sec.
put mean in middle of segments  0.484891891479
going through lines took (row-col complete):  1.63406586647 sec.
put mean in middle of segments  0.527559995651
going through lines took (row-col complete):  1.7628030777 sec.
put mean in middle of segments  1.24927616119
going through lines took (row-col complete):  4.94439816475 sec.
put mean in middle of segments  1.15258622169
going through lines took (row-col complete):  3.11379384995 sec.
put mean in middle of segments  0.791131973267
going through lines took (row-col complete):  2.51387000084 sec.
put mean in middle of segments  0.967128038406
going through lines took (row-col complete):  4.0941221714 sec.
put mean in middle of segments  1.17843198776
going through lines took (row-col complete):  3.04952287674 sec.
put mean in middle of segments  0.519012928009
going through lines took (row-col complete):  1.49423003197 sec.
put mean in middle of segments  0.253711938858
going through lines took (row-col complete):  0.914764881134 sec.
put mean in middle of segments  0.237067937851
going through lines took (row-col complete):  0.949813842773 sec.
put mean in middle of segments  0.735994100571
going through lines took (row-col complete):  3.79340791702 sec.
put mean in middle of segments  0.580079078674
going through lines took (row-col complete):  1.74329686165 sec.
put mean in middle of segments  0.64305305481
going through lines took (row-col complete):  2.25105190277 sec.
put mean in middle of segments  0.640825033188
going through lines took (row-col complete):  2.20878791809 sec.
put mean in middle of segments  0.63610291481
going through lines took (row-col complete):  2.04788899422 sec.
put mean in middle of segments  0.850125074387
going through lines took (row-col complete):  3.17572903633 sec.
put mean in middle of segments  0.464039802551
going through lines took (row-col complete):  1.75033903122 sec.
put mean in middle of segments  1.15135097504
going through lines took (row-col complete):  4.89116001129 sec.
put mean in middle of segments  1.14266109467
going through lines took (row-col complete):  5.24766111374 sec.
put mean in middle of segments  1.04149389267
going through lines took (row-col complete):  4.34928607941 sec.
put mean in middle of segments  0.767437934875
going through lines took (row-col complete):  2.87436318398 sec.
put mean in middle of segments  1.42937302589
going through lines took (row-col complete):  3.67701983452 sec.
put mean in middle of segments  1.14437317848
going through lines took (row-col complete):  4.29935312271 sec.
put mean in middle of segments  0.632941961288
going through lines took (row-col complete):  2.54599809647 sec.
put mean in middle of segments  0.427651882172
going through lines took (row-col complete):  2.01662802696 sec.
put mean in middle of segments  0.901566982269
going through lines took (row-col complete):  4.70381307602 sec.
put mean in middle of segments  0.776731014252
going through lines took (row-col complete):  2.79822206497 sec.
put mean in middle of segments  1.67814087868
going through lines took (row-col complete):  5.44628596306 sec.
put mean in middle of segments  1.0092959404
going through lines took (row-col complete):  3.03811383247 sec.
put mean in middle of segments  1.14620399475
going through lines took (row-col complete):  5.59920501709 sec.
put mean in middle of segments  1.06900501251
going through lines took (row-col complete):  3.14875197411 sec.
put mean in middle of segments  0.467771053314
going through lines took (row-col complete):  2.17245292664 sec.
put mean in middle of segments  0.612921953201
going through lines took (row-col complete):  1.66622495651 sec.
put mean in middle of segments  1.36885809898
going through lines took (row-col complete):  7.53499102592 sec.
put mean in middle of segments  0.28023314476
going through lines took (row-col complete):  0.524062871933 sec.
put mean in middle of segments  0.949424982071
going through lines took (row-col complete):  3.47666215897 sec.
put mean in middle of segments  1.17721915245
going through lines took (row-col complete):  3.05470895767 sec.
put mean in middle of segments  2.09590196609
going through lines took (row-col complete):  4.12648105621 sec.
put mean in middle of segments  0.872269868851
going through lines took (row-col complete):  3.02153396606 sec.
put mean in middle of segments  0.346410989761
going through lines took (row-col complete):  0.734845876694 sec.
put mean in middle of segments  1.04192280769
going through lines took (row-col complete):  4.86621499062 sec.
put mean in middle of segments  0.805161952972
going through lines took (row-col complete):  3.73546385765 sec.
put mean in middle of segments  1.15068793297
going through lines took (row-col complete):  4.34366607666 sec.
put mean in middle of segments  0.822170972824
going through lines took (row-col complete):  1.97283005714 sec.
put mean in middle of segments  0.294871091843
going through lines took (row-col complete):  0.788802862167 sec.
put mean in middle of segments  0.362435817719
going through lines took (row-col complete):  1.33217692375 sec.
put mean in middle of segments  1.12828588486
going through lines took (row-col complete):  3.34678077698 sec.
put mean in middle of segments  0.391053199768
going through lines took (row-col complete):  1.50820994377 sec.
put mean in middle of segments  0.533984899521
going through lines took (row-col complete):  1.80802893639 sec.
put mean in middle of segments  1.14900708199
going through lines took (row-col complete):  6.08647012711 sec.
put mean in middle of segments  1.00498318672
going through lines took (row-col complete):  4.79256796837 sec.
put mean in middle of segments  0.448173046112
going through lines took (row-col complete):  1.91707491875 sec.
put mean in middle of segments  1.30485606194
going through lines took (row-col complete):  5.25899100304 sec.
put mean in middle of segments  1.14296102524
going through lines took (row-col complete):  4.36919903755 sec.
put mean in middle of segments  1.0995118618
going through lines took (row-col complete):  2.62733006477 sec.
put mean in middle of segments  1.60398101807
going through lines took (row-col complete):  4.24919390678 sec.
put mean in middle of segments  1.12252497673
going through lines took (row-col complete):  4.35564994812 sec.
put mean in middle of segments  1.16340088844
going through lines took (row-col complete):  4.99797797203 sec.
put mean in middle of segments  1.19883584976
going through lines took (row-col complete):  2.80888199806 sec.
put mean in middle of segments  1.2006649971
going through lines took (row-col complete):  3.42867302895 sec.
put mean in middle of segments  1.16593289375
going through lines took (row-col complete):  4.97533178329 sec.
put mean in middle of segments  1.15412306786
going through lines took (row-col complete):  3.40740299225 sec.
put mean in middle of segments  0.44669508934
going through lines took (row-col complete):  1.74359607697 sec.
put mean in middle of segments  0.46270608902
going through lines took (row-col complete):  2.0517179966 sec.
put mean in middle of segments  0.339313983917
going through lines took (row-col complete):  1.11625003815 sec.
put mean in middle of segments  1.12322497368
going through lines took (row-col complete):  5.21866893768 sec.
put mean in middle of segments  1.22972893715
going through lines took (row-col complete):  4.26838898659 sec.
put mean in middle of segments  0.638812065125
going through lines took (row-col complete):  2.16735506058 sec.
put mean in middle of segments  1.15058016777
going through lines took (row-col complete):  5.77499485016 sec.
put mean in middle of segments  0.700777053833
going through lines took (row-col complete):  2.6272790432 sec.
put mean in middle of segments  0.644321918488
going through lines took (row-col complete):  2.72641992569 sec.
put mean in middle of segments  0.312759876251
going through lines took (row-col complete):  1.17643809319 sec.
put mean in middle of segments  1.15676689148
going through lines took (row-col complete):  4.91373109818 sec.
put mean in middle of segments  1.3898191452
going through lines took (row-col complete):  4.68171000481 sec.
put mean in middle of segments  0.639122009277
going through lines took (row-col complete):  2.40373587608 sec.
put mean in middle of segments  0.431288957596
going through lines took (row-col complete):  1.64835906029 sec.
put mean in middle of segments  1.55420923233
going through lines took (row-col complete):  5.92440509796 sec.
put mean in middle of segments  0.929380178452
going through lines took (row-col complete):  2.1343691349 sec.
put mean in middle of segments  1.14398407936
going through lines took (row-col complete):  3.63791394234 sec.
put mean in middle of segments  1.11947202682
going through lines took (row-col complete):  4.0601079464 sec.
put mean in middle of segments  0.587466001511
going through lines took (row-col complete):  1.92375087738 sec.
put mean in middle of segments  0.42950296402
going through lines took (row-col complete):  1.775826931 sec.
put mean in middle of segments  1.147990942
going through lines took (row-col complete):  3.34219908714 sec.
put mean in middle of segments  0.283786058426
going through lines took (row-col complete):  1.06974196434 sec.
put mean in middle of segments  0.879452943802
going through lines took (row-col complete):  2.1510310173 sec.
put mean in middle of segments  1.03319191933
going through lines took (row-col complete):  3.99527001381 sec.
put mean in middle of segments  1.15285301208
going through lines took (row-col complete):  7.25736403465 sec.
put mean in middle of segments  0.299288988113
going through lines took (row-col complete):  1.19298100471 sec.
put mean in middle of segments  1.15133786201
going through lines took (row-col complete):  3.30313706398 sec.
put mean in middle of segments  0.294434070587
going through lines took (row-col complete):  0.95237994194 sec.
put mean in middle of segments  1.14501094818
going through lines took (row-col complete):  5.2836060524 sec.
put mean in middle of segments  0.899935007095
going through lines took (row-col complete):  4.87644314766 sec.
put mean in middle of segments  1.06197595596
going through lines took (row-col complete):  3.86660599709 sec.
put mean in middle of segments  1.13946509361
going through lines took (row-col complete):  3.40904307365 sec.
put mean in middle of segments  0.522151947021
going through lines took (row-col complete):  1.86508011818 sec.
put mean in middle of segments  0.325610876083
going through lines took (row-col complete):  0.816787958145 sec.
put mean in middle of segments  0.745445013046
going through lines took (row-col complete):  3.53029489517 sec.
put mean in middle of segments  0.779696941376
going through lines took (row-col complete):  2.39039707184 sec.
put mean in middle of segments  0.845985174179
going through lines took (row-col complete):  2.59455704689 sec.
put mean in middle of segments  1.14568710327
going through lines took (row-col complete):  5.49133706093 sec.
put mean in middle of segments  0.366674900055
going through lines took (row-col complete):  0.96617603302 sec.
put mean in middle of segments  1.25299906731
going through lines took (row-col complete):  4.44621896744 sec.
put mean in middle of segments  0.629882097244
going through lines took (row-col complete):  2.32878994942 sec.
put mean in middle of segments  1.04915904999
going through lines took (row-col complete):  3.44570302963 sec.
put mean in middle of segments  0.239571094513
going through lines took (row-col complete):  0.774890899658 sec.
put mean in middle of segments  0.269551992416
going through lines took (row-col complete):  1.12082290649 sec.
put mean in middle of segments  1.70953392982
going through lines took (row-col complete):  2.87572908401 sec.
put mean in middle of segments  0.694665908813
going through lines took (row-col complete):  3.13679099083 sec.
put mean in middle of segments  0.608772039413
going through lines took (row-col complete):  2.25083422661 sec.
put mean in middle of segments  1.17612910271
going through lines took (row-col complete):  4.88957810402 sec.
put mean in middle of segments  0.472153902054
going through lines took (row-col complete):  1.48044109344 sec.
put mean in middle of segments  1.14147996902
going through lines took (row-col complete):  3.18391609192 sec.
put mean in middle of segments  1.14951109886
going through lines took (row-col complete):  3.9152340889 sec.
put mean in middle of segments  1.03418302536
going through lines took (row-col complete):  3.95949101448 sec.
put mean in middle of segments  1.14836502075
going through lines took (row-col complete):  4.37689805031 sec.
put mean in middle of segments  1.14389801025
going through lines took (row-col complete):  3.45858812332 sec.
put mean in middle of segments  0.315862178802
going through lines took (row-col complete):  0.659474134445 sec.
put mean in middle of segments  0.655124902725
going through lines took (row-col complete):  2.23595499992 sec.
put mean in middle of segments  0.787729978561
going through lines took (row-col complete):  3.17864918709 sec.
put mean in middle of segments  1.12122678757
going through lines took (row-col complete):  3.52116513252 sec.
put mean in middle of segments  1.1439781189
going through lines took (row-col complete):  5.16174721718 sec.
put mean in middle of segments  1.13441705704
going through lines took (row-col complete):  3.18217396736 sec.
put mean in middle of segments  0.706347942352
going through lines took (row-col complete):  2.53205513954 sec.
put mean in middle of segments  1.13840293884
going through lines took (row-col complete):  3.40635704994 sec.
put mean in middle of segments  1.14251685143
going through lines took (row-col complete):  2.60000109673 sec.
put mean in middle of segments  1.14692592621
going through lines took (row-col complete):  4.50490093231 sec.
put mean in middle of segments  1.76379680634
going through lines took (row-col complete):  5.76668095589 sec.
put mean in middle of segments  1.14030313492
going through lines took (row-col complete):  3.49067902565 sec.
put mean in middle of segments  1.15275883675
going through lines took (row-col complete):  4.19911694527 sec.
put mean in middle of segments  1.01197314262
going through lines took (row-col complete):  2.41441893578 sec.
put mean in middle of segments  1.14739108086
going through lines took (row-col complete):  2.34150099754 sec.
put mean in middle of segments  0.296388864517
going through lines took (row-col complete):  1.09389209747 sec.
put mean in middle of segments  0.821405172348
going through lines took (row-col complete):  2.86966586113 sec.
put mean in middle of segments  0.832715034485
going through lines took (row-col complete):  2.57437086105 sec.
put mean in middle of segments  1.35972595215
going through lines took (row-col complete):  4.36101293564 sec.
put mean in middle of segments  1.1440808773
going through lines took (row-col complete):  4.62119698524 sec.
put mean in middle of segments  0.651173114777
going through lines took (row-col complete):  2.03079891205 sec.
put mean in middle of segments  0.197767019272
going through lines took (row-col complete):  0.994141101837 sec.
put mean in middle of segments  1.14674401283
going through lines took (row-col complete):  3.97728800774 sec.
put mean in middle of segments  1.15433287621
going through lines took (row-col complete):  4.37194705009 sec.
put mean in middle of segments  0.148367881775
going through lines took (row-col complete):  0.513350963593 sec.
put mean in middle of segments  0.631458997726
going through lines took (row-col complete):  1.96506714821 sec.
put mean in middle of segments  0.283548116684
going through lines took (row-col complete):  1.13134407997 sec.
put mean in middle of segments  1.14673519135
going through lines took (row-col complete):  4.14205789566 sec.
put mean in middle of segments  0.774579048157
going through lines took (row-col complete):  2.14934897423 sec.
put mean in middle of segments  0.671041965485
going through lines took (row-col complete):  3.19467616081 sec.
put mean in middle of segments  0.990205049515
going through lines took (row-col complete):  5.69444584846 sec.
put mean in middle of segments  0.320590019226
going through lines took (row-col complete):  0.935755968094 sec.
put mean in middle of segments  0.453392982483
going through lines took (row-col complete):  1.57223296165 sec.
put mean in middle of segments  1.20438194275
going through lines took (row-col complete):  4.93427395821 sec.
put mean in middle of segments  1.14621019363
going through lines took (row-col complete):  4.13016414642 sec.
put mean in middle of segments  0.325412034988
going through lines took (row-col complete):  1.3405110836 sec.
put mean in middle of segments  1.61419010162
going through lines took (row-col complete):  5.92338490486 sec.
put mean in middle of segments  1.14675998688
going through lines took (row-col complete):  5.31033587456 sec.
put mean in middle of segments  0.298860788345
going through lines took (row-col complete):  1.03054785728 sec.
put mean in middle of segments  0.535660028458
going through lines took (row-col complete):  2.29698204994 sec.
put mean in middle of segments  1.02025103569
going through lines took (row-col complete):  4.81532907486 sec.
put mean in middle of segments  0.525881052017
going through lines took (row-col complete):  1.63103103638 sec.
put mean in middle of segments  0.296751976013
going through lines took (row-col complete):  1.34030508995 sec.
put mean in middle of segments  0.475733041763
going through lines took (row-col complete):  1.79722809792 sec.
put mean in middle of segments  1.14368414879
going through lines took (row-col complete):  5.2528629303 sec.
put mean in middle of segments  0.254857063293
going through lines took (row-col complete):  1.03049278259 sec.
put mean in middle of segments  1.14476490021
going through lines took (row-col complete):  4.76107597351 sec.
put mean in middle of segments  1.71230006218
going through lines took (row-col complete):  5.22292304039 sec.
put mean in middle of segments  1.16007494926
going through lines took (row-col complete):  4.27712011337 sec.
put mean in middle of segments  1.13177919388
going through lines took (row-col complete):  4.61772990227 sec.
put mean in middle of segments  0.505975961685
going through lines took (row-col complete):  2.52898716927 sec.
put mean in middle of segments  0.473155021667
going through lines took (row-col complete):  1.48664093018 sec.
put mean in middle of segments  0.496057033539
going through lines took (row-col complete):  0.842878818512 sec.
put mean in middle of segments  0.941325902939
going through lines took (row-col complete):  2.96665596962 sec.
put mean in middle of segments  1.00869512558
going through lines took (row-col complete):  3.31189107895 sec.
put mean in middle of segments  1.01953601837
going through lines took (row-col complete):  3.33108305931 sec.
put mean in middle of segments  0.632790803909
going through lines took (row-col complete):  2.1499710083 sec.
put mean in middle of segments  1.18809103966
going through lines took (row-col complete):  4.2808368206 sec.
put mean in middle of segments  1.00098896027
going through lines took (row-col complete):  4.02540588379 sec.
put mean in middle of segments  0.363686084747
going through lines took (row-col complete):  1.55155801773 sec.
put mean in middle of segments  1.15427017212
going through lines took (row-col complete):  4.80232405663 sec.
put mean in middle of segments  1.14518404007
going through lines took (row-col complete):  4.13143610954 sec.
put mean in middle of segments  0.644299983978
going through lines took (row-col complete):  1.85957312584 sec.
put mean in middle of segments  1.38434410095
going through lines took (row-col complete):  3.42115688324 sec.
put mean in middle of segments  1.15111279488
going through lines took (row-col complete):  3.69728589058 sec.
put mean in middle of segments  0.512830018997
going through lines took (row-col complete):  1.47702789307 sec.
put mean in middle of segments  1.17656111717
going through lines took (row-col complete):  6.02999281883 sec.
put mean in middle of segments  1.23102211952
going through lines took (row-col complete):  7.23170399666 sec.
put mean in middle of segments  0.911201953888
going through lines took (row-col complete):  4.29136610031 sec.
put mean in middle of segments  0.764206886292
going through lines took (row-col complete):  3.17369198799 sec.
put mean in middle of segments  0.361612081528
going through lines took (row-col complete):  1.07384109497 sec.
put mean in middle of segments  1.51560378075
going through lines took (row-col complete):  6.55252313614 sec.
put mean in middle of segments  1.23516392708
going through lines took (row-col complete):  5.28511381149 sec.
put mean in middle of segments  0.988852977753
going through lines took (row-col complete):  4.74889707565 sec.
put mean in middle of segments  0.475526094437
going through lines took (row-col complete):  1.99313998222 sec.
put mean in middle of segments  0.455704927444
going through lines took (row-col complete):  2.1885509491 sec.
put mean in middle of segments  1.71628308296
going through lines took (row-col complete):  8.78084397316 sec.
put mean in middle of segments  0.992823123932
going through lines took (row-col complete):  3.64309597015 sec.
put mean in middle of segments  0.397491931915
going through lines took (row-col complete):  1.24375295639 sec.
put mean in middle of segments  0.484361886978
going through lines took (row-col complete):  1.62288403511 sec.
put mean in middle of segments  0.531335115433
going through lines took (row-col complete):  2.14527106285 sec.
put mean in middle of segments  1.71271491051
going through lines took (row-col complete):  6.91771817207 sec.
put mean in middle of segments  0.269083976746
going through lines took (row-col complete):  1.0469019413 sec.
put mean in middle of segments  0.742040157318
going through lines took (row-col complete):  2.2396030426 sec.
put mean in middle of segments  1.00680088997
going through lines took (row-col complete):  3.00742197037 sec.
put mean in middle of segments  1.25843501091
going through lines took (row-col complete):  3.30261015892 sec.
put mean in middle of segments  1.162733078
going through lines took (row-col complete):  4.94115018845 sec.
put mean in middle of segments  0.962924957275
going through lines took (row-col complete):  2.77105903625 sec.
put mean in middle of segments  0.44126701355
going through lines took (row-col complete):  1.3307299614 sec.
put mean in middle of segments  1.17544817924
going through lines took (row-col complete):  3.48930001259 sec.
put mean in middle of segments  1.15148091316
going through lines took (row-col complete):  3.84430813789 sec.
put mean in middle of segments  0.523519039154
going through lines took (row-col complete):  1.75105500221 sec.
put mean in middle of segments  1.14653015137
going through lines took (row-col complete):  3.22693181038 sec.
put mean in middle of segments  0.645467996597
going through lines took (row-col complete):  2.79858088493 sec.
put mean in middle of segments  1.15019106865
going through lines took (row-col complete):  5.80679416656 sec.
put mean in middle of segments  1.1416580677
going through lines took (row-col complete):  3.99942493439 sec.
put mean in middle of segments  1.0124309063
going through lines took (row-col complete):  2.76917695999 sec.
put mean in middle of segments  1.20624399185
going through lines took (row-col complete):  5.59994792938 sec.
put mean in middle of segments  0.631238937378
going through lines took (row-col complete):  1.66891288757 sec.
put mean in middle of segments  0.736232995987
going through lines took (row-col complete):  1.60497093201 sec.
put mean in middle of segments  1.01076102257
going through lines took (row-col complete):  2.5305480957 sec.
put mean in middle of segments  1.21486282349
going through lines took (row-col complete):  4.10253095627 sec.
put mean in middle of segments  1.02311205864
going through lines took (row-col complete):  3.91924905777 sec.
put mean in middle of segments  0.716738939285
going through lines took (row-col complete):  2.39467692375 sec.
put mean in middle of segments  0.454800128937
going through lines took (row-col complete):  1.77343916893 sec.
